iter	Logloss
679	0.217416736
680	0.2171061446
681	0.2167809888
682	0.2164373759
683	0.2162756548
684	0.2161097131
685	0.2158794375
686	0.2156205186
687	0.215321615
688	0.2149204386
689	0.2146245375
690	0.2141679138
691	0.2139864538
692	0.2137083401
693	0.2135024552
694	0.213297158
695	0.2131167981
696	0.2129361176
697	0.2127409324
698	0.2125457016
699	0.2122751043
700	0.2120511677
701	0.2118031352
702	0.2115868174
703	0.2112993917
704	0.21099564
705	0.2107426174
706	0.2105699213
707	0.2103737598
708	0.2100394642
709	0.2098660351
710	0.2096631744
711	0.209322783
712	0.2090203518
713	0.2087652443
714	0.2085578687
715	0.2082869237
716	0.208036002
717	0.2078729238
718	0.2077262925
719	0.2074683878
720	0.2073239959
721	0.2070031325
722	0.2067603554
723	0.2064758349
724	0.2062741265
725	0.2061355885
726	0.2059859315
727	0.2058077029
728	0.2056162633
729	0.2052710095
730	0.2050845908
731	0.2049378645
732	0.2046629241
733	0.2044429395
734	0.2042055222
735	0.2039231208
736	0.2036775206
737	0.2033434963
738	0.2030732916
739	0.2029234741
740	0.2026012216
741	0.2022868876
742	0.2020096651
743	0.2017842753
744	0.201531717
745	0.2013203774
746	0.2010332118
747	0.200754777
748	0.2004826698
749	0.2003160455
750	0.2000603494
751	0.1999265332
752	0.1996887091
753	0.1994020726
754	0.1992216218
755	0.198809004
756	0.1985482793
757	0.1983450345
758	0.1980357868
759	0.1978721236
760	0.1976511474
761	0.197467945
762	0.1972430594
763	0.1970241221
764	0.1966872591
765	0.1964691949
766	0.1962447166
767	0.1960203185
768	0.1958394018
769	0.195652599
770	0.1954538343
771	0.1952680804
772	0.1950387895
773	0.194744035
774	0.194532554
775	0.1942719701
776	0.1940410458
777	0.1937469429
778	0.193492848
779	0.1931796459
780	0.1929772818
781	0.1928078546
782	0.1925588751
783	0.1923035214
784	0.1919928718
785	0.1917796975
786	0.1915028754
787	0.1912983303
788	0.1910146731
789	0.190758011
790	0.190515356
791	0.1903285743
792	0.19008543
793	0.1897597744
794	0.1895627449
795	0.1892794065
796	0.1890704421
797	0.1888940859
798	0.1886951866
799	0.188539705
800	0.1882411762
801	0.1880529635
802	0.1879539146
803	0.1877004839
804	0.1875551407
805	0.187382659
806	0.1872314867
807	0.186966214
808	0.1866126593
809	0.1864161062
810	0.1862961086
811	0.1861033541
812	0.1858725788
813	0.1857209879
814	0.1856386875
815	0.1854788211
816	0.1853126643
817	0.1850768448
818	0.1847600992
819	0.1846597609
820	0.1844961318
821	0.1842580228
822	0.1841375883
823	0.1839015017
824	0.1836631528
825	0.1834606155
826	0.1830842013
827	0.1829447005
828	0.1827308801
829	0.1824476386
830	0.1823155012
831	0.182168571
832	0.181953457
833	0.1817323108
834	0.1814992023
835	0.1812821851
836	0.1811335193
837	0.1809404932
838	0.1807621815
839	0.1804788678
840	0.1803003234
841	0.1799737368
842	0.1798007346
843	0.1795437501
844	0.1792680051
845	0.1791047783
846	0.1789264627
847	0.1786956949
848	0.1784979125
849	0.1782760257
850	0.1779710132
851	0.1777744896
852	0.1775693128
853	0.1773641637
854	0.1771097128
855	0.1769246532
856	0.1767722308
857	0.1765510765
858	0.1763384662
859	0.1760879828
860	0.175862369
861	0.1756917737
862	0.1755649145
863	0.1753738459
864	0.1752597587
865	0.1749826866
866	0.174853077
867	0.1746221844
868	0.174458647
869	0.1742026741
870	0.1739932857
871	0.1738537671
872	0.1737367585
873	0.1735991093
874	0.1734089473
875	0.1732469433
876	0.1730133015
877	0.1729294074
878	0.1727521175
879	0.1725231625
880	0.1722737011
881	0.1721858733
882	0.1720598878
883	0.1718489717
884	0.1717272993
885	0.1715158499
886	0.1712708168
887	0.1710552218
888	0.1707953115
889	0.1705764363
890	0.1703431602
891	0.1701593121
892	0.1699725325
893	0.1698008447
894	0.1696794036
895	0.1695796823
896	0.1694322397
897	0.1692940685
898	0.1691738954
899	0.1689708097
900	0.1688852201
901	0.1687739148
902	0.1686003107
903	0.1684683749
904	0.1683906477
905	0.1681975672
906	0.1680287011
907	0.1678848412
908	0.1677493645
909	0.1676363457
910	0.167477044
911	0.167322051
912	0.1671601985
913	0.167073547
914	0.1669372061
915	0.1667222558
916	0.1666325461
917	0.1663996784
918	0.1662297805
919	0.1659955473
920	0.1658624166
921	0.1657259021
922	0.1655965743
923	0.1654181901
924	0.1654004914
925	0.1651066897
926	0.1649397703
927	0.1646392437
928	0.1644538243
929	0.1643508193
930	0.1641188057
931	0.1640298868
932	0.1638374304
933	0.1637058673
934	0.1635997627
935	0.1634699349
936	0.1632565041
937	0.1632147634
938	0.1630397073
939	0.1629101717
940	0.1628078407
941	0.162631583
942	0.1625019772
943	0.1623286772
944	0.1621903234
945	0.1621055417
946	0.1619285938
947	0.1617984706
948	0.1615030434
949	0.1612786537
950	0.1610540736
951	0.1609687664
952	0.1608102146
953	0.1606520419
954	0.1605217559
955	0.1603846411
956	0.1603154222
957	0.1601461149
958	0.1599904681
959	0.159689488
960	0.1595865696
961	0.1594245284
962	0.1592764762
963	0.1590992382
964	0.1589935129
965	0.1588833487
966	0.1586659034
967	0.1584824556
968	0.1583115941
969	0.1581408644
970	0.1579209303
971	0.1577460929
972	0.1576257116
973	0.1574880092
974	0.1573186065
975	0.157169194
976	0.1570546505
977	0.1569009666
978	0.1566858673
979	0.1565730933
980	0.1562263609
981	0.1560091011
982	0.1557971481
983	0.1556151393
984	0.155505204
985	0.15537986	0.1223812409
987	0.1222624121
988	0.988	0.1548788375
989	0.1547178087
990	0.1545187782
991	0.154992	0.12992	0.15993	0.1993	0.1539994	0.1994	0.1537995	0.1211695301
996	0.1210075075
997	0.1208473947
998	0.1207099717
999	0.1999	0.152897005
